rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
1,318,0.0514336304893375,-0.0855330484740054,-0.79870449560059,-0.0826300486358136,0.0585003954881671,-0.0125367736297951,1.88487070089576,0.0801493977105041,0,0,0,0,0,0,0,0,0,0,0,0,11
2,318,0.605800291741424,-0.0712388827432883,-0.607347366463157,0.0685805609327047,-0.316494883706349,-0.0162190960216064,0.734045077544607,-0.0210782703891201,0,0,0,0,0,0,0,0,0,0,0,0,11
3,318,0.103150339125293,-0.0494478989111878,-0.422436928188731,-0.0587238405749085,0.119454106453575,-0.00841876282711793,-1.11408373460947,0.10302920170823,0,0,0,0,0,0,0,0,0,0,0,0,11
1,319,1.1112944093724,0.110238068134454,1.36591866035557,-0.0421450864704891,-0.0996769000568776,0.0100554135183376,1.99801826948357,-0.0620237640229214,0,0,0,0,0,0,0,0,0,0,0,0,5
2,319,-0.236995588063603,0.0167809208250795,0.964824398108924,-0.0107968076573857,-0.312792668437657,0.0184656376386554,-2.00431724369322,-0.0947574787098201,0,0,0,0,0,0,0,0,0,0,0,0,5
3,319,0.812072504558417,0.0159469486705541,1.26102604454304,-0.0243258825628829,0.324834320792335,0.0126065349065101,0.227546810417707,-0.0385626305187717,0,0,0,0,0,0,0,0,0,0,0,0,5
1,320,1.44638044976715,0.206727591437959,-0.442746062999388,-0.110013560270556,-0.240480269557165,0.00489504245385764,-2.97787514547275,-0.047726790030101,0,0,0,0,0,0,0,0,0,0,0,0,10
2,320,0.473432757246568,-0.112948701837782,0.233806626877287,-0.0982109325625803,-0.418087856280779,0.0363917311164407,-2.97612140858902,-0.0709554291038055,0,0,0,0,0,0,0,0,0,0,0,0,10
3,320,0.660361105911615,0.269007672423508,-0.776519837772566,-0.048020707604949,-0.321550629672489,0.00658992098767179,-3.74428773940107,-0.0474700036031835,0,0,0,0,0,0,0,0,0,0,0,0,10
1,321,-1.77839706636672,0.130836246650584,-0.505238769398869,-0.0549076766962661,0.320820378206944,0.0130554996909628,-0.574986104474362,-0.0651882683627143,0,0,0,0,0,0,0,0,0,0,0,0,1
2,321,-1.60194679967101,0.0697593890183879,-0.486033408033005,-0.0590090801754662,0.83402393192817,0.00119717460667793,-0.650698334827766,-0.0674259373384622,0,0,0,0,0,0,0,0,0,0,0,0,1
3,321,-0.057310383273852,-0.0612359372175107,-0.293825404176107,-0.063456326784011,0.113528539435835,0.0393978819206632,0.079722216851934,-0.0963822298785818,0,0,0,0,0,0,0,0,0,0,0,0,1
1,322,-0.214859805667963,-0.0683047965837792,0.307739562002615,0.0837609855960835,-0.0733272376056133,-0.0105954354990987,-2.04746562112109,0.0277495982080103,0,0,0,0,0,0,0,0,0,0,0,0,3
2,322,2.09747256577767,-0.0287143795187186,-0.637516350851641,0.219454349732633,-0.400594218633748,-0.0420890596207283,0.338367408016964,0.0778430332307371,0,0,0,0,0,0,0,0,0,0,0,0,3
3,322,0.0754152202992557,-0.0613993015691133,-0.425063874742436,0.141828785121891,0.357005398971146,-0.0104591980627731,-1.67712229051082,-0.0296061939034026,0,0,0,0,0,0,0,0,0,0,0,0,3
1,323,0.015478390232329,0.126617603438447,0.654907436667325,-0.234109515180586,-0.00322256000784282,-0.0282512508679832,2.28758092288575,-0.00642559909543833,0,0,0,0,0,0,0,0,0,0,0,0,4
2,323,0.278234116325911,-0.101321251801795,0.774066635124008,-0.145404626600491,0.0675024735003973,-0.0247582551158292,3.2078638186626,0.116860036026205,0,0,0,0,0,0,0,0,0,0,0,0,4
3,323,-0.729802052364374,-0.0683903121331259,0.537884960565822,-0.00619050286762693,-0.345663296388381,-0.0297733859651158,-0.813509497846269,0.185908875700738,0,0,0,0,0,0,0,0,0,0,0,0,4
1,324,0.2119332602806,0.035568188806017,0.370140837315863,-0.155389420153349,0.465716219098571,-0.0145301188831969,0.649662826611035,-0.0751593120212493,0,0,0,0,0,0,0,0,0,0,0,0,12
2,324,0.477275061941952,-0.0034665365411739,0.213206736992261,-0.143294958051818,0.190815581231774,-0.00170672577238472,0.386755712271651,0.0481876423472866,0,0,0,0,0,0,0,0,0,0,0,0,12
3,324,-0.025923919132576,-0.00333583900831152,0.217521186845143,-0.138305544390119,0.258105202423597,3.62061467497465e-05,0.18843205433987,0.0354838562911936,0,0,0,0,0,0,0,0,0,0,0,0,12
1,325,0.981029600919737,0.0887851998755633,0.797453905919004,0.0706089542309466,-0.301887145894624,0.00956191869096886,-1.6193667525513,0.0377711588194987,0,0,0,0,0,0,0,0,0,0,0,0,5
2,325,1.37980573634133,0.0583236883884222,0.252789784284174,0.10101227011249,-0.196712114493415,0.00469335510122522,-0.487481865632404,-0.0483441600780172,0,0,0,0,0,0,0,0,0,0,0,0,5
3,325,2.21527537632096,0.0224752873714038,0.636101684050884,0.0525547067389455,0.0972910276355812,-0.00749830773128804,-0.499122878831841,-0.0345438069097312,0,0,0,0,0,0,0,0,0,0,0,0,5
1,326,-0.799279831821996,0.0278808017477077,0.776046251109286,0.314207554341965,0.344963879306917,0.0185961354858305,-2.09212895932514,-0.0432585604814427,0,0,0,0,0,0,0,0,0,0,0,0,4
2,326,0.331818625736063,0.0236832684627849,0.754409998791322,0.275393109236355,-0.0699301175302773,0.0201307586424794,-0.998096827889853,-0.0912321610617609,0,0,0,0,0,0,0,0,0,0,0,0,4
3,326,-0.391389080997104,0.147341268186068,0.837048071080866,0.335065281153864,-0.000441561904355403,-0.0025873075329695,0.31359630356998,0.0179011007421425,0,0,0,0,0,0,0,0,0,0,0,0,4
1,327,-1.00522736593678,0.0453173805857601,1.15421776466722,0.078195103381853,-0.109655332200078,-0.0151280720343946,-1.82618533821355,-0.115401470898126,0,0,0,0,0,0,0,0,0,0,0,0,12
2,327,-0.62421887660004,0.0965388847963918,1.28956774500155,0.071590972611577,-0.115085974887934,-0.0120514106627808,-2.75754849652841,-0.107401602498234,0,0,0,0,0,0,0,0,0,0,0,0,12
3,327,-0.493518755297688,-0.00871892063998757,1.55017983148818,0.110029328186086,-0.246248630159849,-0.0144799411216121,-4.06867628883725,-0.140947928342981,0,0,0,0,0,0,0,0,0,0,0,0,12
