id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd
188,3.48295,-0.1598,-0.12909,4.88358,7.37693,7.05658e-05,4.41983,-0.0935339,8.0237,0.0704329,5.93012,0.000833424,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.51578,-0.16345,-0.12753,4.53409,7.37552,0.000398046,4.38558,-0.0788703,8.06183,0.0640751,5.9458,-0.0110691,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.25662,-0.167986,-0.110806,6.09574,7.37578,0.000227309,4.41047,-0.0850748,8.03933,0.0667415,5.88624,-0.011213,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.872442,0.0826432,0.0684485,4.65957,0.0229897,0.00506998,0.415809,0.111502,0.449242,0.0876183,0.368295,0.091556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,7.53413,-0.0955149,-0.143127,4.94675,7.37907,0.000666047,3.86077,-0.0428101,6.13329,0.08344,7.40321,-0.0192572,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.56183,-0.109523,-0.155743,4.37417,7.38083,0.000287505,3.83146,-0.0313962,6.19113,0.0787513,7.38562,-0.014883,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,7.30159,-0.0980112,-0.148186,4.72695,7.37978,0.000158674,3.82257,-0.0313272,6.14726,0.0875195,7.37484,-0.0223713,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.915244,0.0851838,0.0607121,3.68114,0.0213407,0.00451257,0.415747,0.0956958,0.437933,0.0732823,0.347661,0.0724434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5.58363,-0.101035,-0.163522,6.37644,7.35128,0.000101105,3.44102,-0.271218,7.86512,0.0120467,7.15872,0.0213849,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.73798,-0.0997566,-0.161386,4.88459,7.35368,-0.000610796,3.37282,-0.26555,7.89862,0.0119216,7.2316,0.00490515,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.02047,-0.0770049,-0.158202,6.07212,7.35283,-0.000488873,3.39832,-0.264858,7.88768,0.0142499,7.15117,0.00938952,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.01042,0.076578,0.0617385,4.73112,0.0217125,0.00405851,0.426901,0.101529,0.422766,0.0807521,0.380445,0.0764602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6.5384,-0.0122105,-0.173878,15.3904,7.38735,0.00349697,3.08506,-0.0328604,5.97256,-0.0220391,7.18946,0.0373904,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.68882,-0.027503,-0.184116,17.2651,7.38673,0.00348061,3.0241,-0.0165788,5.97759,-0.0271884,7.20269,0.0335601,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.97175,-0.0205234,-0.167503,15.1536,7.38747,0.00326668,3.04993,-0.0201188,5.99831,-0.0255987,7.1979,0.0280042,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.30391,0.0469627,0.0534578,12.7022,0.0202695,0.00345345,0.417751,0.085975,0.419588,0.0653446,0.340246,0.0611323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,7.02708,-0.0690334,-0.171485,10.99,7.39959,0.00411019,3.51429,-0.185956,3.25551,0.0155781,6.78145,-0.0447935,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.28936,-0.0828436,-0.165501,9.39739,7.39871,0.0036646,3.47159,-0.192098,3.29119,0.0127508,6.76575,-0.0529784,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.55898,-0.0354079,-0.17977,15.9151,7.40052,0.00368866,3.47154,-0.178302,3.30513,0.0143317,6.7358,-0.0418033,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.44548,0.0842461,0.0642412,10.4159,0.025718,0.00601889,0.407515,0.132287,0.638232,0.0902003,0.437761,0.10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,6.64414,-0.153144,-0.12504,5.58296,7.40963,0.0046297,3.65242,-0.0864876,3.14611,0.025555,7.4944,-0.0225136,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.65099,-0.149299,-0.136708,4.73603,7.41181,0.00387227,3.59226,-0.0844084,3.08876,0.0202822,7.53319,-0.0248414,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.44572,-0.154677,-0.119714,4.9976,7.41104,0.00428222,3.60012,-0.0787595,3.09493,0.0238907,7.45376,-0.0235057,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.841064,0.0794815,0.0668339,3.87919,0.0212925,0.00441638,0.425618,0.105312,0.408386,0.076186,0.384463,0.0849304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,4.72117,-0.149344,-0.122608,5.35731,7.40153,0.00556861,4.97518,-0.146178,3.80455,0.0104661,6.29457,-0.0817244,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.79791,-0.15566,-0.132876,6.15486,7.40367,0.00531204,4.97091,-0.144407,3.79658,0.0169148,6.31389,-0.0971761,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.44895,-0.158087,-0.117107,5.23424,7.40249,0.00487691,4.9896,-0.137522,3.78721,0.0126415,6.23451,-0.0914615,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.858092,0.0763194,0.066823,6.64121,0.0241958,0.00553417,0.413192,0.11753,0.489338,0.0845884,0.343868,0.0907607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,4.26157,-0.0891419,-0.158474,5.45807,7.40629,0.00191194,3.25526,-0.144154,5.58688,-0.027669,7.60181,-0.0153249,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.03247,-0.0721912,-0.157089,5.54102,7.40611,0.00194427,3.28027,-0.142268,5.59855,-0.0258466,7.57002,-0.00629561,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.13212,-0.0601375,-0.159162,7.23661,7.40749,0.00194091,3.28083,-0.153082,5.60124,-0.0242179,7.5235,-0.00683247,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.963063,0.0698824,0.0613424,4.7484,0.0242134,0.00511158,0.415106,0.0962742,0.461031,0.0772917,0.376938,0.075194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,5.16564,-0.127945,-0.138962,4.77273,7.34795,0.0028446,3.2533,-0.166307,5.17934,0.0214308,8.0889,-0.053291,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.19629,-0.135539,-0.135906,5.30165,7.34997,0.00313676,3.26534,-0.1777,5.16043,0.0191308,8.08877,-0.0495114,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.78831,-0.129292,-0.135694,4.2537,7.34831,0.00289634,3.24366,-0.161814,5.16747,0.0172537,8.08735,-0.0444746,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.975297,0.0858684,0.0570536,6.4203,0.0275679,0.00590017,0.452723,0.135126,0.645277,0.094967,0.450402,0.104985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3.69677,-0.131466,-0.131003,4.43342,7.40858,-0.0011747,3.39722,-0.259373,8.46257,0.0620619,6.61563,-0.0798357,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.67072,-0.130812,-0.142047,4.6637,7.41077,-0.00154937,3.39474,-0.26733,8.45552,0.060387,6.61408,-0.0764473,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.46352,-0.145767,-0.123953,4.61697,7.40919,-0.00129498,3.4196,-0.262963,8.44943,0.0604878,6.57049,-0.0854476,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.689367,0.0816799,0.068268,5.96814,0.0237765,0.0053337,0.385549,0.129375,0.473953,0.0916169,0.352003,0.0950875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0.532798,-0.12804,-0.135753,7.62791,7.40465,0.00282097,3.84083,-0.131196,3.96706,0.0167146,7.47333,-0.0391191,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,0.632459,-0.128123,-0.140147,6.8917,7.4046,0.00380851,3.79305,-0.139594,3.96247,0.0172586,7.42364,-0.0588841,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.230281,-0.122989,-0.139702,4.30831,7.40305,0.00343023,3.83404,-0.149436,3.98515,0.0289962,7.41621,-0.0480825,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.05046,0.092766,0.0709937,10.0806,0.0302193,0.00574142,0.559976,0.143975,0.65077,0.0865721,0.42039,0.100737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3.95499,-0.136859,-0.166694,5.17997,7.38041,-0.00330412,3.65716,-0.0272038,6.61389,-0.0691759,7.18246,-0.0108725,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.10668,-0.128868,-0.159373,3.69633,7.38327,-0.00364679,3.76672,-0.037371,6.58129,-0.0665529,7.27071,-0.0212799,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.7096,-0.112592,-0.160845,4.87528,7.382,-0.00346641,3.66374,-0.0286785,6.54655,-0.0638973,7.22858,-0.019374,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.716831,0.0685236,0.0641398,3.02038,0.0200864,0.00189584,0.405671,0.0364821,0.414602,0.035378,0.31555,0.0308651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.509059,-0.208561,-0.0724036,12.179,7.33516,0.00292492,4.4109,-0.083714,2.59732,0.018969,7.15992,-0.0403292,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,0.449015,-0.196982,-0.0617226,12.0397,7.33238,0.00379677,4.43125,-0.0957561,2.54103,0.019922,7.14275,-0.0396174,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.265192,-0.189137,-0.0917624,10.6481,7.33309,0.00239915,4.43813,-0.0888694,2.57293,0.0171716,7.09412,-0.0439628,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.580789,0.0737973,0.0543662,7.73627,0.027726,0.00567336,0.414816,0.134822,0.594278,0.0941233,0.447535,0.0978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,6.30835,-0.144506,-0.124972,5.67655,7.36576,0.00306184,3.63263,-0.164199,5.06641,0.0223844,6.91143,-0.044019,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.24376,-0.137694,-0.128686,6.57153,7.36578,0.00305582,3.61301,-0.150418,5.10721,0.0210996,6.96878,-0.0466282,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.89542,-0.149497,-0.122876,4.73558,7.36318,0.0034091,3.59938,-0.158206,5.10527,0.0175164,6.90147,-0.0443683,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.01907,0.0855035,0.0645054,6.82981,0.0261437,0.00563713,0.449308,0.145448,0.623001,0.0977941,0.454781,0.101356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,6.74979,-0.124704,-0.144755,4.92446,7.4216,0.00269244,5.33119,-0.080106,8.16423,0.0114555,6.67802,-0.0356935,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.7526,-0.130859,-0.148449,5.59407,7.42291,0.00234023,5.30595,-0.0760909,8.16115,0.00696354,6.6438,-0.0351574,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.49135,-0.123208,-0.139331,4.25573,7.42344,0.00202503,5.29167,-0.0649962,8.1611,0.0165544,6.60873,-0.0370529,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.923815,0.0798436,0.0626755,5.9151,0.0235756,0.00519036,0.409448,0.127687,0.459183,0.0893614,0.376238,0.0903641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3.20679,-0.104788,-0.173557,7.69221,7.39399,0.00363528,4.36896,-0.0749156,5.10396,0.0847804,8.53345,0.0115878,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.5137,-0.11021,-0.165189,5.73131,7.39702,0.00319941,4.41986,-0.0794152,5.11733,0.0837719,8.51591,0.0159822,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.4053,-0.0705337,-0.184424,10.0429,7.39283,0.00368451,4.33265,-0.0718858,5.06942,0.0878415,8.52217,0.0102085,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.04174,0.0541765,0.0542073,5.21799,0.0181737,0.00158559,0.323023,0.0276347,0.396889,0.0339151,0.37104,0.0383311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,6.63593,-0.10056,-0.163767,5.76346,7.38376,0.000760066,4.15765,-0.19163,8.13483,-0.0066613,6.76031,-0.0669951,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.59613,-0.105826,-0.146916,5.82619,7.38969,-0.000579836,4.14193,-0.182861,8.0909,0.00507869,6.74123,-0.0665208,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.26197,-0.101572,-0.149931,4.72473,7.38623,0.000492806,4.16511,-0.187091,8.11533,0.0011254,6.71673,-0.0704494,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.0191,0.0778344,0.0665583,6.75741,0.0247771,0.0055489,0.43107,0.121107,0.489527,0.0884355,0.343836,0.089577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,4.96666,0.0906664,-0.133779,1.47716,7.37771,-0.000433196,3.76628,-0.0986183,3.58834,-0.0495972,7.05137,-0.136504,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.90992,0.0759132,-0.113129,2.47481,7.38047,-0.000666758,3.85162,-0.105206,3.54159,-0.0461851,6.86914,-0.127741,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.83262,0.0903452,-0.14026,1.34668,7.37945,-0.000582788,3.76058,-0.0979928,3.52944,-0.0465914,6.93724,-0.131988,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.873012,0.0264127,0.0701932,1.4962,0.0158043,0.000870587,0.414262,0.0251973,0.380562,0.0207502,0.280952,0.0134098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,5.39918,-0.14302,-0.13286,4.34433,7.39726,0.000749262,3.63257,-0.323147,2.48154,0.0166838,6.00174,-0.131733,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.47569,-0.149345,-0.139046,5.49999,7.39551,0.00108664,3.64727,-0.327512,2.38126,0.0285479,6.00396,-0.132445,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.23627,-0.145999,-0.12246,4.66239,7.39866,0.000509368,3.65329,-0.326267,2.50322,0.0104253,5.93441,-0.127028,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.877425,0.0763291,0.0569822,6.07071,0.0211243,0.00366633,0.423777,0.0799727,0.433532,0.0656512,0.312651,0.0471856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,3.2463,-0.0936852,-0.149421,3.81936,7.38584,0.00609495,3.48553,-0.34018,10.8969,0.0633845,7.04272,-0.0557375,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.15455,-0.100445,-0.146625,4.70319,7.38557,0.00613477,3.51037,-0.344503,10.8311,0.0699526,7.02996,-0.0520295,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.37314,-0.0570772,-0.130254,4.96221,7.38329,0.00641838,3.43802,-0.335842,10.9412,0.0563679,7.0068,-0.0563066,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.765534,0.0693784,0.0536081,4.37899,0.021331,0.00323257,0.38228,0.0547339,0.430879,0.0559493,0.320904,0.0429708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1.78729,-0.139227,-0.147185,3.2189,7.36269,-0.0018914,5.20763,0.00565476,6.34681,-0.00470907,7.07362,0.0209247,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,1.92869,-0.178823,-0.154207,3.72136,7.36679,-0.00215242,5.18525,0.00867699,6.45906,-0.01011,7.08892,0.0208223,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.28746,-0.0595379,-0.0981039,3.6245,7.36296,-0.00197648,5.22961,0.00590592,6.47574,-0.0124703,7.04372,0.0216387,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.24564,0.0632168,0.0534036,4.50055,0.0186285,0.00106633,0.274548,0.0148337,0.309659,0.0165341,0.29,0.0173609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3.55501,-0.143554,-0.130153,9.16529,7.35379,0.00499074,4.84946,-0.158579,5.7313,0.00308553,6.11076,-0.049388,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.59061,-0.129537,-0.128217,7.80716,7.35478,0.00471517,4.84562,-0.169799,5.72449,0.0171049,6.099,-0.0341268,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.00069,-0.125617,-0.137838,4.24747,7.35158,0.00434107,4.87691,-0.14795,5.73164,0.0171652,6.04421,-0.0438376,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.16348,0.0844015,0.0651635,12.997,0.0270885,0.00636319,0.53446,0.142392,0.632095,0.0983743,0.450055,0.0954403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,5.59387,-0.179635,-0.111087,6.77867,7.39384,0.000993873,4.37814,-0.134759,7.88696,0.0297001,6.40321,-0.0387854,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.57072,-0.174852,-0.110573,7.66893,7.39675,0.00135763,4.38058,-0.135755,7.89144,0.0367123,6.37695,-0.0476387,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.66319,-0.186192,-0.0899086,10.5265,7.39604,0.00141077,4.32567,-0.119356,7.88851,0.0337972,6.35803,-0.0509008,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.823033,0.0804646,0.0646055,8.29698,0.024292,0.00553624,0.424421,0.12845,0.467544,0.090881,0.346509,0.095242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
